,season,field,p2o5,k2o,humus,ph,crop,region,yield_plan,yield_fact,кг_fert,л_fert,кг_pp,л_pp,fact_plan_diff
3308,2023,63.21.06.041.02,132.65,162.0,9.71,7.16,Яр.ячмень,Самара,3.0,0.915,20113.6,0.0,1.8450000000000002,8.774000000000001,-2.085
3309,2023,63.21.06.042.01,61.92,177.5,7.17,5.63,Кукуруза силос,Самара,5.0,4.636479289940828,1028694.8400000001,0.0,0.0,210.91,-0.36352071005917175
3310,2023,63.21.06.042.02,61.92,177.5,7.17,5.63,Кукуруза силос,Самара,5.0,3.7945454545454544,251849.665,0.0,0.0,71.55,-1.2054545454545456
3311,2023,63.21.06.043.01,68.64,170.14,6.89,5.4,Оз.пшеница мягкая,Самара,3.5,0.7050459253468829,490037.8833333333,0.0,15.0,23.740000000000002,-2.794954074653117
3312,2023,63.21.06.043.02,68.64,170.14,6.89,5.4,Оз.пшеница мягкая,Самара,3.5,0.8664123760037791,1251913.8666666665,0.0,41.29,46.856,-2.633587623996221
3313,2023,63.21.06.044.00,220.38,180.25,8.1,5.5,Оз.пшеница мягкая,Самара,3.5,0.6651868285847734,1434378.4000000001,0.0,50.1,56.85,-2.8348131714152265
3314,2023,63.21.06.045.00,219.83,181.67,6.9,6.0,Кукуруза силос,Самара,5.0,6.242258438360133,405339.32,0.0,89.74,26.92,1.2422584383601327
3315,2023,63.21.06.046.00,73.13,194.5,6.8,5.9,Кукуруза силос,Самара,5.0,5.437084824451107,924000.8099999999,0.0,131.69,21.125,0.43708482445110697
3316,2023,63.21.06.047.01,155.43,162.0,7.69,5.53,Одн.тр.озимая тритикале корм,Самара,2.0,0.39143708491461104,720944.96,0.0,0.98,114.13999999999999,-1.6085629150853888
3317,2023,63.21.06.047.02,155.43,162.0,7.69,5.53,Одн.тр.озимая тритикале корм,Самара,2.0,0.64,873375.72,0.0,3.58,158.34,-1.3599999999999999
3318,2023,63.21.06.049.00,202.25,187.0,8.45,5.7,Одн.тр.озимая тритикале корм,Самара,2.0,0.6391096081439129,1495320.1600000001,0.0,3.0,155.5775,-1.360890391856087
3319,2023,63.21.06.050.00,194.42,177.5,7.8,6.0,Одн.тр.озимая тритикале корм,Самара,2.0,0.29625000000000007,1424148.16,0.0,2.67,154.975,-1.7037499999999999
3320,2023,63.21.06.051.01,110.43,150.14,8.59,6.83,Кукуруза силос,Самара,5.0,4.658423701094478,653716.64,0.0,103.34,31.01,-0.34157629890552244
3321,2023,63.21.06.051.02,110.43,150.14,8.59,6.83,Яр.ячмень,Самара,3.0,0.405,375849.825,0.0,10.61,75.38142857142857,-2.5949999999999998
3322,2023,63.21.06.052.00,60.67,160.0,6.4,5.4,Яр.ячмень,Самара,3.0,0.65,219035.64,0.0,7.595,55.129999999999995,-2.35
3323,2023,63.21.06.053.00,83.33,155.67,7.0,5.5,Кукуруза силос,Самара,5.0,5.234085820895523,882809.47,0.0,0.0,163.63,0.23408582089552343
3324,2023,63.21.06.054.01,72.43,184.29,6.61,5.97,Кукуруза силос,Самара,5.0,4.508269327943406,264939.235,0.0,102.91,30.88,-0.49173067205659393
3325,2023,63.21.06.054.02,72.43,184.29,6.61,5.97,Кукуруза силос,Самара,5.0,5.328744336569579,995426.3600000001,0.0,140.6,47.129999999999995,0.3287443365695788
3326,2023,63.21.06.055.00,64.0,184.5,6.7,5.95,Кукуруза силос,Самара,5.0,5.637476445593942,206102.925,0.0,0.0,119.63,0.6374764455939417
3327,2023,63.21.06.056.00,149.0,242.67,7.3,7.0,Кукуруза силос,Самара,5.0,1.7055942219304006,38596.96,0.0,0.0,121.43333333333334,-3.2944057780695992
3329,2023,63.21.06.074.00,212.5,177.0,8.2,6.2,Люцерна 1 г.ж.корм,Самара,2.0,0.0,117.41,0.0,0.0,1.75,-2.0
3330,2023,63.21.06.075.00,194.0,190.0,8.7,6.1,Люцерна 1 г.ж.корм,Самара,2.0,0.0,17.85,0.0,0.0,0.6849999999999999,-2.0
3331,2023,63.21.06.076.00,87.5,98.0,7.1,6.8,Люцерна 1 г.ж.корм,Самара,2.0,0.0,51.72,0.0,0.0,1.16,-2.0
3332,2023,63.21.06.081.00,66.0,193.0,6.8,5.4,Люцерна 1 г.ж.корм,Самара,2.0,0.0,432.5,0.0,0.0,4.45,-2.0
3333,2023,63.21.06.085.00,82.0,148.0,8.8,6.0,Люцерна 1 г.ж.корм,Самара,2.0,0.0,351.36,0.0,0.0,4.005,-2.0
3334,2023,63.21.06.093.00,259.33,180.0,6.3,7.2,Кукуруза силос,Самара,5.0,3.7424061107574795,1067635.19,0.0,102.12,35.74,-1.2575938892425205
3335,2023,63.21.06.094.00,264.0,142.67,6.9,7.3,Кукуруза силос,Самара,5.0,4.493697343708076,1407098.34,0.0,96.9,33.92,-0.5063026562919237
3336,2023,63.21.06.095.00,237.5,200.0,5.5,7.0,Яр.ячмень,Самара,3.0,0.59,13049.75,0.0,1.5350000000000001,7.298,-2.41
3338,2023,47.22.06.002.00,248.5,139.0,3.65,5.6,Одн.тр.(вика+овёс)с подс.(кл.кр.+тим.корм)корм,СПб,3.4,1.82,652180800.305,0.0,0.0,0.0,-1.5799999999999998
3339,2023,47.22.06.003.00,253.0,95.0,3.6,5.4,Одн.тр.(вика+овёс)с подс.(кл.кр.+тим.корм)корм,СПб,3.4,1.285,31135356.72,0.0,0.0,0.0,-2.115
3340,2023,47.22.06.005.00,181.5,91.5,3.55,5.05,Одн.тр.(вика+овёс)с подс.(кл.кр.+тим.корм)корм,СПб,3.4,1.3399999999999999,5000512.05,0.0,0.0,0.0,-2.06
3341,2023,47.22.06.006.00,201.2,125.6,3.54,5.34,Кукуруза силос,СПб,5.4,3.05,20654654.8,0.0,0.0,3523.62,-2.3500000000000005
3348,2023,47.22.06.015.00,239.0,126.0,4.5,6.0,Яр.ячмень,СПб,3.5,1.1998682766191,78194660.12,0.0,328.8,874.37,-2.3001317233809
3349,2023,47.22.06.016.00,222.0,111.0,4.2,6.25,Люцерна пр.лет корм,СПб,4.3,0.5375,2107214.04,0.0,0.0,0.0,-3.7624999999999997
3352,2023,47.22.06.022.01,155.0,143.0,4.3,6.0,Яр.ячмень,СПб,3.5,1.535,209469357.255,0.0,986.08,2670.86,-1.965
3353,2023,47.22.06.022.02,155.0,143.0,4.3,6.0,Яр.ячмень,СПб,3.5,0.4608968609865471,1820479.23,0.0,26.68,72.24000000000001,-3.039103139013453
3354,2023,47.22.06.022.03,155.0,143.0,4.3,6.0,Яр.ячмень,СПб,3.5,1.465,22714.12,0.0,1.47,3.94,-2.035
3355,2023,47.22.06.023.00,218.5,146.0,4.65,6.35,Люцерна пр.лет корм,СПб,4.3,0.7100000000000001,4330179.699999999,0.0,0.0,0.0,-3.59
3356,2023,47.22.06.024.00,188.0,160.0,4.7,6.6,Тимофеевка пр.лет корм,СПб,3.4,0.0,1964812.92,0.0,0.0,0.0,-3.4
3357,2023,47.22.06.027.00,126.0,105.67,3.97,6.4,Люцерна пр.лет корм,СПб,4.3,0.4175,15104693.5,0.0,0.0,0.0,-3.8825
3358,2023,47.22.06.028.00,104.0,92.0,3.7,6.6,Люцерна пр.лет корм,СПб,4.3,0.38999999999999996,0.0,0.0,0.0,0.0,-3.9099999999999997
3359,2023,47.22.06.029.01,131.0,92.0,3.6,6.5,Люцерна пр.лет корм,СПб,4.3,0.3725,0.0,0.0,0.0,0.0,-3.9274999999999998
3360,2023,47.22.06.030.00,193.5,131.5,4.0,6.5,Кукуруза силос,СПб,5.4,1.25,11203991.25,0.0,0.0,2039.47,-4.15
3361,2023,47.22.06.033.00,170.0,123.0,3.6,5.0,Яр.ячмень,СПб,3.5,0.0,42687008.91,0.0,169.17,1299.94,-3.5
3362,2023,47.22.06.040.00,144.0,98.0,3.5,5.2,Одн.тр.оз.рожь корм,СПб,3.4,0.42,1515146.69,0.0,0.0,0.0,-2.98
3363,2023,47.22.06.041.00,180.0,68.0,3.5,5.4,Одн.тр.оз.рожь корм,СПб,3.4,0.5474999999999999,2702503.55,0.0,0.0,0.0,-2.8525
3364,2023,47.22.06.044.00,232.0,105.0,3.6,4.9,Кукуруза силос,СПб,5.4,1.39,29998293.57,0.0,0.0,6339.63,-4.010000000000001
3365,2023,47.22.06.045.00,219.5,103.0,3.55,5.15,Люцерна пр.лет корм,СПб,4.3,0.3725,0.0,0.0,0.0,0.0,-3.9274999999999998
3366,2023,47.22.06.046.01,142.0,91.0,3.5,5.5,Мн.травосм.пр.лет корм,СПб,3.4,0.24499999999999997,0.0,0.0,0.0,0.0,-3.155
3367,2023,47.22.06.046.02,142.0,91.0,3.5,5.5,Люцерна 1 г.ж.корм,СПб,2.72,0.375,0.0,0.0,0.0,9732.105,-2.345
3368,2023,47.22.06.049.03,120.0,179.0,4.4,5.2,Яр.ячмень,СПб,3.5,1.6622765130483066,6746690.08,0.0,107.71,295.0,-1.8377234869516934
3369,2023,47.22.06.050.02,134.0,133.0,4.05,5.3,Яр.ячмень,СПб,3.5,0.1792809364548495,0.0,0.0,0.0,0.0,-3.3207190635451505
3370,2023,16.13.12.008.00,225.0,200.0,7.0,6.8,Люцерна пр.лет корм,Татарстан,3.4,0.0,0.0,0.0,0.0,0.0,-3.4
3371,2023,16.13.12.009.00,127.38,128.25,7.4,6.13,Люцерна пр.лет корм,Татарстан,3.4,0.0,0.0,0.0,0.0,0.0,-3.4
3372,2023,16.13.12.011.00,225.0,200.0,9.6,6.7,Подсолнечник,Татарстан,1.7,0.8100000000000002,10640.92,0.0,1.86,27.060000000000002,-0.8899999999999998
3373,2023,16.13.12.012.00,225.0,196.67,7.8,6.67,Подсолнечник,Татарстан,1.7,1.8896619807297426,173739.46,0.0,24.69,211.63714285714286,0.1896619807297426
3374,2023,16.13.12.014.00,225.0,200.0,8.3,5.6,Гречиха,Татарстан,1.53,1.5,0.0,0.0,0.0,7.293333333333334,-0.030000000000000027
3375,2023,16.13.12.015.00,204.0,200.0,8.1,5.5,Гречиха,Татарстан,1.53,0.79,0.0,0.0,0.0,34.473333333333336,-0.74
3376,2023,16.13.12.016.00,199.0,195.0,7.0,5.5,Гречиха,Татарстан,1.53,0.9,0.0,0.0,0.0,21.080000000000002,-0.63
3377,2023,16.13.12.017.00,211.5,196.42,8.0,6.13,Гречиха,Татарстан,1.53,0.925980658296573,10837.42,0.0,15.32,546.766,-0.6040193417034271
3378,2023,16.13.12.018.00,159.0,200.0,7.1,5.5,Мн.травосм.пр.лет корм,Татарстан,1.62,0.0,0.0,0.0,0.0,0.0,-1.62
3379,2023,16.13.12.019.00,225.0,195.2,8.0,5.42,Подсолнечник,Татарстан,1.7,1.52,107795.0,0.0,5.92,77.42,-0.17999999999999994
3380,2023,16.13.12.021.00,160.0,198.0,7.4,6.2,Подсолнечник,Татарстан,1.7,1.31,5538.42,0.0,1.54,12.24,-0.3899999999999999
3381,2023,16.13.12.022.00,157.0,182.0,8.0,5.5,Подсолнечник,Татарстан,1.7,2.12,317.24,0.0,0.33,2.57,0.42000000000000015
3382,2023,16.13.12.026.00,218.0,200.0,7.4,5.6,Гречиха,Татарстан,1.53,0.78,0.0,0.0,0.0,18.46666666666667,-0.75
3383,2023,16.13.12.027.00,204.0,200.0,7.0,5.5,Гречиха,Татарстан,1.53,0.88,0.0,0.0,0.0,19.423333333333332,-0.65
3384,2023,16.13.12.029.00,225.0,137.4,8.0,4.74,Подсолнечник,Татарстан,1.7,1.96,124495.54,0.0,6.36,83.204,0.26
3385,2023,16.13.12.030.00,149.0,192.0,8.0,5.5,Подсолнечник,Татарстан,1.7,1.11,2982.74,0.0,1.13,9.090000000000002,-0.5899999999999999
3386,2023,16.13.12.032.00,225.0,200.0,9.0,5.0,Гречиха,Татарстан,1.53,2.26,0.0,0.0,0.0,69.935,0.7299999999999998
3387,2023,16.13.12.033.00,225.0,200.0,9.1,5.0,Гречиха,Татарстан,1.53,1.34,0.0,0.0,0.0,82.89666666666666,-0.18999999999999995
3388,2023,16.13.12.034.00,179.75,197.5,6.1,5.08,Эспарцет пр.лет сем.,Татарстан,0.3,0.0,0.0,0.0,0.0,0.0,-0.3
3389,2023,16.13.12.039.00,225.0,200.0,9.2,5.6,Гречиха,Татарстан,1.53,1.4782710399186372,201090.36,0.0,0.0,63.913333333333334,-0.05172896008136285
3390,2023,16.13.12.044.00,197.67,192.33,6.0,5.63,Лён масличный,Татарстан,1.24,0.475,14208.74,0.0,6.48,66.21454545454544,-0.765
3391,2023,16.13.12.045.00,225.0,192.0,6.0,5.23,Лён масличный,Татарстан,1.24,0.47,22448.019999999997,0.0,0.0,60.32857142857143,-0.77
3392,2023,16.13.12.046.00,216.83,157.33,8.5,5.3,Гречиха,Татарстан,1.53,1.5672927623340847,1267724.13,0.0,0.0,145.9975,0.03729276233408463
3393,2023,16.13.12.059.00,191.42,192.67,8.35,5.93,Оз.пшеница мягкая,Татарстан,3.94,1.0584232478012512,1789569.1666666667,0.0,28.669999999999998,111.12100000000001,-2.8815767521987485
3394,2023,16.13.12.066.00,195.75,193.75,8.66,5.94,Оз.пшеница мягкая,Татарстан,3.94,1.088699674778513,2731298.5700000003,0.0,46.375,179.679,-2.8513003252214872
3395,2023,16.13.12.067.00,176.92,181.33,7.95,5.96,Оз.пшеница мягкая,Татарстан,3.94,0.0,4351132.850000001,0.0,18.86,212.87,-3.94
3396,2023,16.13.12.068.00,137.75,186.28,7.65,6.1,Оз.пшеница мягкая,Татарстан,3.94,0.0,2733357.3666666667,0.0,36.64,148.58666666666667,-3.94
3397,2023,16.13.12.069.00,102.1,149.15,7.95,5.55,Оз.пшеница мягкая,Татарстан,3.94,0.0,286653.39999999997,0.0,11.11,38.07,-3.94
3398,2023,16.13.12.070.00,102.1,149.15,7.95,5.55,Лён масличный,Татарстан,1.24,0.4886788874841972,630737.8350000001,0.0,0.0,97.92285714285715,-0.7513211125158028
3399,2023,16.13.12.071.00,125.81,187.47,7.05,6.7,Оз.пшеница мягкая,Татарстан,3.94,0.0,174834.77,0.0,9.344999999999999,38.653333333333336,-3.94
3400,2023,16.13.13.001.00,121.0,240.0,6.7,5.67,Люцерна пр.лет корм,Татарстан,3.4,0.0,0.0,0.0,0.0,0.0,-3.4
3401,2023,16.13.13.002.00,161.5,213.75,6.7,5.77,Люцерна 1 г.ж.корм,Татарстан,1.02,0.0,0.0,0.0,0.0,25.915,-1.02
3402,2023,16.13.13.003.00,91.33,189.0,7.8,5.93,Люцерна пр.лет корм,Татарстан,3.4,0.0,0.0,0.0,0.0,0.0,-3.4
3403,2023,16.13.13.004.00,131.92,212.42,6.65,5.5,Люцерна 1 г.ж.корм,Татарстан,1.02,0.0,0.0,0.0,0.0,17.66,-1.02
3404,2023,16.13.13.005.00,133.0,116.0,8.1,5.3,Люцерна 1 г.ж.корм,Татарстан,1.02,0.0,0.0,0.0,0.0,15.495000000000001,-1.02
3405,2023,16.13.13.008.00,99.2,205.9,8.7,6.35,Люцерна 1 г.ж.корм,Татарстан,1.02,0.0,0.0,0.0,0.0,108.31,-1.02
3406,2023,16.13.13.009.00,69.0,250.0,7.9,6.1,Люцерна 1 г.ж.корм,Татарстан,1.02,0.0,0.0,0.0,0.0,9.254999999999999,-1.02
3407,2023,16.13.13.012.00,71.67,116.33,6.0,5.23,Кукуруза силос,Татарстан,4.68,2.9300000000000006,631273.14,0.0,0.0,89.90799999999999,-1.7499999999999991
3408,2023,16.13.13.013.00,90.5,153.5,5.1,6.9,Кукуруза силос,Татарстан,4.68,3.085572654631548,187020.96,2226.66,0.0,48.93599999999999,-1.5944273453684517
3409,2023,16.13.13.014.00,65.0,109.0,4.5,7.0,Кукуруза силос,Татарстан,4.68,3.564992101105845,6563.29,0.0,0.0,9.168,-1.1150078988941545
3410,2023,16.13.13.015.00,76.0,124.0,5.3,5.3,Кукуруза силос,Татарстан,4.68,3.5099999999999993,73410.06999999999,0.0,0.0,30.660000000000004,-1.1700000000000004
3411,2023,16.13.13.016.00,103.0,250.0,7.2,6.7,Чечевица,Татарстан,1.89,1.25,4356.556666666666,0.0,0.0,5.276,-0.6399999999999999
3412,2023,16.13.13.017.00,82.79,104.46,6.45,6.17,Кукуруза силос,Татарстан,4.68,4.120408282724811,6693108.775,107688.75,310.925,442.99333333333334,-0.5595917172751887
3413,2023,16.13.13.018.00,150.0,229.0,6.8,7.1,Чечевица,Татарстан,1.89,1.1366108506363028,11108.093333333332,0.0,0.0,13.49,-0.753389149363697
3414,2023,16.13.13.019.00,58.33,190.0,7.0,6.9,Горох,Татарстан,2.61,0.4650000000000001,51678.72,0.0,0.0,46.848571428571425,-2.1449999999999996
3415,2023,16.13.13.020.00,131.49,210.27,7.4,6.01,Горох,Татарстан,2.61,0.15345497154335455,233209.68,0.0,0.0,96.7625,-2.4565450284566452
3416,2023,16.13.13.021.00,131.49,210.27,7.4,6.01,Горох,Татарстан,2.61,0.0,124270.17,0.0,0.0,87.47285714285714,-2.61
3417,2023,16.13.13.022.00,229.5,249.5,7.1,6.25,Чечевица,Татарстан,1.89,0.67,68689.635,0.0,0.0,30.92,-1.2199999999999998
3418,2023,16.13.13.023.00,85.65,151.44,6.52,6.46,Кукуруза силос,Татарстан,4.68,3.9099999999999997,20757970.19333333,0.0,128.205,125.52666666666666,-0.77
3419,2023,16.13.13.024.00,89.0,166.25,7.0,5.3,Горох,Татарстан,2.61,1.2389967363713286,108113.70000000001,0.0,0.0,67.76,-1.3710032636286713
3420,2023,16.13.13.025.00,60.0,191.0,7.5,5.3,Горох,Татарстан,2.61,2.340158102766798,4493.43,0.0,0.0,16.634285714285713,-0.26984189723320195
3421,2023,16.13.13.026.00,240.0,237.0,7.1,5.85,Чечевица,Татарстан,1.89,1.856633663366337,47657.8,0.0,0.0,22.814999999999998,-0.03336633663366295
3422,2023,16.13.13.027.00,220.5,250.0,7.2,5.6,Чечевица,Татарстан,1.89,1.551082895861311,411176.69499999995,0.0,0.0,89.44800000000001,-0.3389171041386889
3423,2023,16.13.13.028.00,156.0,217.5,7.9,6.9,Чечевица,Татарстан,1.89,1.6530618720253836,279065.49666666664,0.0,0.0,68.33999999999999,-0.23693812797461633
3425,2023,16.13.13.030.00,91.0,167.0,6.3,5.2,Кукуруза силос,Татарстан,4.68,6.25,1116.81,0.0,0.17,3.475,1.5700000000000003
3426,2023,16.13.13.031.00,75.0,84.0,6.1,6.5,Кукуруза силос,Татарстан,4.68,6.7949693251533745,3890.385,0.0,0.31,6.483333333333334,2.1149693251533748
3427,2023,16.13.13.032.00,70.0,82.0,6.1,6.5,Кукуруза силос,Татарстан,4.68,3.994998116760829,114684.20499999999,0.0,1.73,35.208333333333336,-0.6850018832391709
3428,2023,16.13.13.033.00,74.0,133.75,6.15,6.51,Кукуруза силос,Татарстан,4.68,3.9493246187363833,893434.0,0.0,5.67,115.64,-0.7306753812636164
3429,2023,16.13.13.034.00,137.0,174.0,7.0,6.6,Горох,Татарстан,2.61,0.9364062499999999,27803.43,0.0,0.0,29.55625,-1.67359375
3430,2023,16.13.13.035.00,117.0,213.0,7.6,5.3,Горох,Татарстан,2.61,0.09000000000000001,11297.61,0.0,0.0,21.90285714285714,-2.52
3431,2023,16.13.13.036.00,121.0,234.0,7.6,5.3,Горох,Татарстан,2.61,0.15,13008.0,0.0,0.0,22.669999999999998,-2.46
3432,2023,16.13.13.037.00,128.5,214.0,7.8,5.63,Чечевица,Татарстан,1.89,1.477755431854911,131033.13500000001,0.0,0.0,50.315,-0.4122445681450888
3433,2023,16.13.13.038.00,116.0,161.0,8.2,7.0,Чечевица,Татарстан,1.89,2.0988846153846152,31653.44,0.0,0.0,27.80666666666666,0.20888461538461534
3434,2023,16.13.13.039.00,158.64,235.0,8.0,5.55,Чечевица,Татарстан,1.89,1.4999999999999998,1857618.8399999999,0.0,0.0,196.74,-0.3900000000000001
3435,2023,16.13.13.040.00,168.0,126.0,7.4,6.9,Чечевица,Татарстан,1.89,3.26,2358.83,0.0,0.0,6.216666666666666,1.3699999999999999
3436,2023,16.13.13.041.00,52.0,116.0,5.9,5.6,Кукуруза силос,Татарстан,4.68,4.79,22022.66,0.0,0.75,15.276666666666666,0.11000000000000032
3437,2023,16.13.13.042.00,102.0,165.5,7.2,5.43,Чечевица,Татарстан,1.53,1.02,279143.95666666667,0.0,0.0,83.395,-0.51
3438,2023,16.13.13.043.00,207.0,124.0,7.4,6.9,Чечевица,Татарстан,1.89,1.519984375,7809.706666666666,0.0,0.0,12.5625,-0.37001562499999996
3439,2023,16.13.13.049.00,117.4,221.4,7.2,6.2,Горох,Татарстан,2.61,0.0,176625.365,0.0,1.3,149.95499999999998,-2.61
3440,2023,16.13.15.001.00,251.0,150.0,6.5,5.2,Кукуруза силос,Татарстан,4.68,2.7599999999999993,95009.265,0.0,0.0,18.625,-1.9200000000000004
3441,2023,16.13.15.002.00,114.75,139.75,6.5,5.17,Кукуруза силос,Татарстан,4.68,2.5584437201722734,1199335.81,0.0,0.0,66.17,-2.1215562798277263
3442,2023,16.13.15.004.00,93.0,149.33,8.0,5.87,Кукуруза силос,Татарстан,4.68,3.57,258701.63,0.0,0.0,50.522000000000006,-1.1099999999999999
3443,2023,16.13.15.005.00,36.5,170.5,7.5,5.5,Кукуруза силос,Татарстан,4.68,3.06,218631.14500000002,859.95,0.0,53.120000000000005,-1.6199999999999997
3444,2023,16.13.15.006.00,41.0,180.0,6.4,5.5,Кукуруза силос,Татарстан,4.68,3.19,24061.3,286.44,0.0,12.450000000000001,-1.4899999999999998
3445,2023,16.13.15.007.00,116.38,195.5,6.7,5.45,Кукуруза силос,Татарстан,4.68,2.556236888396638,3099234.7,45941.4,0.0,222.28400000000002,-2.1237631116033615
3446,2023,16.13.15.008.00,272.33,136.92,7.8,6.15,Кукуруза силос,Татарстан,4.68,1.8910546944592908,2032082.0399999998,24570.85,145.93,44.5075,-2.788945305540709
3447,2023,16.13.15.009.00,272.33,136.92,7.8,6.15,Яр.ячмень,Татарстан,3.57,1.2250300300300299,251371.505,0.0,0.0,19.70333333333333,-2.34496996996997
3448,2023,16.13.15.011.00,167.23,189.63,7.4,6.38,Кукуруза силос,Татарстан,4.68,3.460613622417672,1540488.1,0.0,0.0,92.03,-1.2193863775823277
3449,2023,16.13.15.012.00,144.15,173.02,7.45,6.63,Яр.ячмень,Татарстан,3.57,0.8738776835180054,1344495.695,0.0,0.0,45.553333333333335,-2.6961223164819943
3450,2023,16.13.15.013.00,124.56,202.0,7.4,6.1,Кукуруза силос,Татарстан,4.68,3.0599874433205443,2802412.65,0.0,0.0,168.65249999999997,-1.6200125566794554
3451,2023,16.13.15.014.00,110.47,157.36,7.47,6.61,Яр.ячмень,Татарстан,3.57,1.1099999999999999,164602.975,0.0,0.0,15.94,-2.46
3452,2023,16.13.15.015.00,153.9,175.44,7.33,6.46,Яр.ячмень,Татарстан,3.57,1.1087835534725181,55497.225,0.0,0.0,9.255,-2.461216446527482
3453,2023,16.13.15.016.00,92.2,182.33,7.26,6.51,Яр.ячмень,Татарстан,3.57,1.0918323638286622,2305728.0700000003,0.0,0.0,59.656666666666666,-2.478167636171338
3454,2023,16.13.15.017.00,226.83,207.67,7.65,5.73,Кукуруза силос,Татарстан,4.68,3.59,479361.33499999996,0.0,120.09,31.083333333333332,-1.0899999999999999
3455,2023,16.13.15.018.00,266.0,213.5,7.8,7.05,Яр.ячмень,Татарстан,3.57,0.855,112459.98000000001,0.0,0.0,13.174999999999999,-2.715
3456,2023,16.13.15.020.00,162.38,195.83,7.43,6.18,Яр.ячмень,Татарстан,3.57,0.9112828258417915,864048.015,0.0,0.0,48.955000000000005,-2.658717174158208
3457,2023,16.13.15.021.00,116.38,195.5,6.7,5.45,Яр.ячмень,Татарстан,3.57,0.48,403056.675,0.0,8.23,56.46333333333334,-3.09
3458,2023,16.13.16.001.00,104.0,251.0,5.0,7.0,Эспарцет 1 г.ж.корм,Татарстан,1.53,0.83,0.0,0.0,0.0,5.463333333333334,-0.7000000000000001
3459,2023,16.13.16.002.00,63.7,171.2,7.3,6.55,Эспарцет 1 г.ж.корм,Татарстан,1.53,0.4996083380071041,0.0,0.0,0.0,86.91749999999999,-1.030391661992896
3460,2023,16.13.16.003.00,100.0,251.0,4.9,7.0,Эспарцет 1 г.ж.корм,Татарстан,1.53,1.85,0.0,0.0,0.0,2.8433333333333333,0.32000000000000006
3461,2023,16.13.16.004.00,100.0,251.0,4.9,7.0,Эспарцет 1 г.ж.корм,Татарстан,1.53,1.79,0.0,0.0,0.0,6.305000000000001,0.26
3462,2023,16.13.16.006.00,87.02,186.1,7.8,5.98,Эспарцет 1 г.ж.корм,Татарстан,1.53,0.9788968906210285,0.0,0.0,0.0,31.96666666666667,-0.5511031093789716
3463,2023,16.13.16.007.00,139.0,220.0,5.0,5.4,Эспарцет 1 г.ж.корм,Татарстан,1.53,0.59,0.0,0.0,0.0,9.68,-0.9400000000000001
3464,2023,16.13.17.007.00,147.28,189.32,7.4,5.64,Лён масличный,Татарстан,1.24,0.255,310269.275,54100.8,0.0,236.81571428571428,-0.985
3465,2023,16.13.17.008.00,128.92,183.97,7.0,5.35,Лён масличный,Татарстан,1.24,0.455,3188415.815,0.0,0.0,272.4371428571429,-0.7849999999999999
3466,2023,16.13.17.009.00,178.0,200.0,7.4,5.5,Гречиха,Татарстан,1.53,1.6308878935581612,749102.65,0.0,0.0,123.35333333333334,0.10088789355816119
3467,2023,16.13.17.010.00,154.71,154.71,5.85,6.1,Люцерна пр.лет корм,Татарстан,3.4,0.0,0.0,0.0,0.0,0.0,-3.4
3468,2023,16.13.17.013.00,133.14,192.55,7.6,5.7,Лён масличный,Татарстан,1.24,0.37,328660.72500000003,1502.8,0.0,66.375,-0.87
3469,2023,16.13.17.014.00,257.8,230.4,7.3,6.51,Лён масличный,Татарстан,1.24,0.25664915547280226,1980311.5399999998,0.0,0.0,232.70285714285714,-0.9833508445271977
3470,2023,16.13.17.016.00,113.85,180.3,6.9,5.86,Кукуруза силос,Татарстан,4.68,4.496669771774569,2797760.52,89887.38,0.0,400.525,-0.18333022822543033
3471,2023,16.13.17.017.01,113.85,180.3,6.9,5.86,Кукуруза силос,Татарстан,4.68,5.309859154929578,3707817.8200000003,40407.81,0.0,404.83,0.6298591549295782
3472,2023,16.13.17.021.00,134.06,185.5,7.28,6.26,Эсп.+костр.пр.лет корм,Татарстан,3.4,0.31144434789920683,0.0,0.0,0.0,0.0,-3.0885556521007933
3473,2023,16.13.17.024.01,206.4,249.2,8.1,6.58,Кукуруза силос,Татарстан,4.68,4.8419834933165875,1381267.4,24230.57,0.0,183.315,0.1619834933165878
3474,2023,16.13.17.025.01,197.0,215.8,6.8,5.98,Кукуруза силос,Татарстан,4.68,4.809901866292823,1467557.3466666667,25400.77,0.0,184.62666666666667,0.12990186629282352
3475,2023,16.13.17.026.00,106.0,251.0,7.1,6.4,Кукуруза силос,Татарстан,4.68,6.085000000000001,95949.955,1128.82,0.0,53.17,1.4050000000000011
3476,2023,16.13.17.028.00,87.64,188.81,7.75,6.5,Эсп.+костр.пр.лет корм,Татарстан,3.4,0.15499400966183574,0.0,0.0,0.0,0.0,-3.2450059903381643
3477,2023,16.13.17.029.00,115.67,132.0,8.1,5.63,Эсп.+костр.пр.лет корм,Татарстан,3.4,0.0,0.0,0.0,0.0,0.0,-3.4
3478,2023,16.13.17.030.01,245.19,216.48,6.86,6.11,Кукуруза силос,Татарстан,4.68,5.702518040580695,1563191.8766666667,27056.01,0.0,223.0566666666667,1.022518040580695
3479,2023,16.13.17.032.00,258.0,190.0,6.5,6.7,Чечевица,Татарстан,1.89,0.77,41828.885,0.0,0.0,25.395,-1.1199999999999999
3481,2023,16.13.17.034.00,40.0,135.0,7.9,5.0,Эспарцет 1 г.ж.корм,Татарстан,1.53,0.465,0.0,0.0,0.0,10.926666666666668,-1.065
