,season,field,p2o5,k2o,humus,ph,crop,region,yield_plan,yield_fact,кг_fert,л_fert,кг_pp,л_pp
2854,2023,62.10.02.010.02,160.98,121.1,1.41,5.24,Кукуруза зерно,Рязань,5.8,5.842084822492257,0.0,0.0,0.0,0.0
2855,2023,62.10.02.012.00,99.0,110.13,4.24,5.25,Люцерна пр.лет корм,Рязань,3.83,0.39087422618148876,343850.0,0.0,0.0,0.0
2856,2023,62.10.02.013.00,105.42,109.83,3.89,5.17,Люцерна пр.лет корм,Рязань,3.83,0.44722832397449314,0.0,0.0,0.0,0.0
2857,2023,62.10.02.014.00,190.0,180.67,3.73,5.59,Кукуруза силос,Рязань,6.38,7.040569274759553,1123798.77,0.0,0.0,113.52
2858,2023,62.10.02.015.00,107.0,147.13,3.75,5.18,Кукуруза силос,Рязань,6.38,7.863779173083758,1221757.3900000001,0.0,0.0,124.55
2859,2023,62.10.02.016.02,143.83,136.0,7.67,6.28,Кукуруза зерно,Рязань,5.8,4.663125,205348.0,0.0,0.0,47.215
2860,2023,62.10.02.017.01,129.06,252.94,3.42,5.26,Кукуруза корнаж,Рязань,5.49,6.444964539007092,3149965.0,0.0,0.0,208.04500000000002
2861,2023,62.10.02.018.01,299.6,343.2,4.16,5.72,Кукуруза силос,Рязань,6.38,7.175551801801803,0.0,0.0,0.0,52.41
2862,2023,62.10.02.019.00,154.81,171.13,4.92,5.46,Люцерна пр.лет корм,Рязань,3.83,0.30350965095164434,5179987.9399999995,0.0,0.0,0.0
2863,2023,62.10.02.020.00,67.63,111.54,4.58,5.0,Чечевица,Рязань,1.88,1.5327350726667832,1912378.105,0.0,2.11,300.3683333333334
2864,2023,62.10.02.021.01,131.21,184.12,5.13,5.39,Люцерна пр.лет корм,Рязань,3.83,0.6556056287851799,27453837.13,0.0,0.0,0.0
2865,2023,62.10.02.021.02,131.21,184.12,5.13,5.39,Чечевица,Рязань,1.88,1.415857142857143,513864.0,0.0,4.55,116.35000000000001
2866,2023,62.10.02.022.02,179.49,185.25,4.61,5.35,Кукуруза корнаж,Рязань,5.49,6.113272727272728,0.0,0.0,0.0,0.0
2867,2023,62.10.02.022.03,179.49,185.25,4.61,5.35,Кукуруза зерно,Рязань,5.8,6.449999999999999,0.0,0.0,0.0,0.0
2868,2023,62.10.02.023.01,198.38,247.38,5.24,5.38,Кукуруза корнаж,Рязань,5.49,7.043530973451327,0.0,0.0,0.0,171.835
2869,2023,62.10.03.004.01,89.66,91.68,1.91,5.44,Люцерна пр.лет корм,Рязань,3.83,0.3857273652085453,0.0,0.0,0.0,0.0
2870,2023,62.10.03.006.00,63.0,92.75,1.7,5.25,Люцерна 1 г.ж.корм,Рязань,1.28,0.0,0.0,0.0,0.0,18.51
2871,2023,62.10.03.010.00,72.56,115.75,3.88,4.74,Соя,Рязань,1.7,1.6671577934573443,5028052.899999999,0.0,4.06,431.284
2872,2023,62.10.03.015.00,113.0,155.0,3.2,5.2,Люцерна пр.лет корм,Рязань,3.83,1.3,0.0,0.0,0.0,0.0
2873,2023,62.10.03.016.00,83.46,158.46,3.87,5.09,Люцерна пр.лет корм,Рязань,3.83,0.52,0.0,0.0,0.0,0.0
2874,2023,62.10.03.017.01,297.45,56.32,3.63,6.47,Люцерна пр.лет корм,Рязань,3.83,1.1442150170648464,0.0,0.0,0.0,0.0
2875,2023,62.10.03.017.02,297.45,56.32,3.63,6.47,Люцерна пр.лет корм,Рязань,3.83,2.1976322001888575,0.0,0.0,0.0,0.0
2876,2023,62.10.03.018.01,115.11,82.78,3.9,5.29,Кукуруза силос,Рязань,6.38,8.868637443316777,337978.39,0.0,0.0,68.335
2877,2023,62.10.03.018.02,115.11,82.78,3.9,5.29,Кукуруза силос,Рязань,6.38,9.333586666666667,19570.72,0.0,0.0,44.265
2878,2023,62.10.03.019.00,49.67,71.33,2.4,4.93,Кукуруза силос,Рязань,6.38,8.816391792489355,147448.745,0.0,0.0,38.11
2879,2023,62.10.03.020.00,30.0,43.0,3.2,4.9,Кукуруза силос,Рязань,6.38,9.0650704989154,75147.425,0.0,0.0,27.205
2880,2023,62.10.03.021.00,135.5,176.68,4.67,5.35,Кукуруза силос,Рязань,6.38,8.709239417989417,3467987.3299999996,0.0,0.0,312.335
2881,2023,62.10.03.022.01,195.25,176.38,3.01,5.3,Кукуруза силос,Рязань,6.38,8.133196491228071,578114.87,0.0,0.0,84.10499999999999
2882,2023,62.10.03.022.02,195.25,176.38,3.01,5.3,Кукуруза силос,Рязань,6.38,6.975334782608696,72891.19,0.0,0.0,33.935
2883,2023,62.10.03.022.03,195.25,176.38,3.01,5.3,Кукуруза силос,Рязань,6.38,6.731682242990654,0.0,0.0,0.0,0.0
2884,2023,62.10.03.024.01,163.7,269.48,4.32,5.23,Кукуруза силос,Рязань,6.38,9.638016847826087,64838453.333333336,0.0,0.0,271.49
2885,2023,62.10.03.025.00,49.22,79.56,3.31,5.18,Кукуруза силос,Рязань,6.38,8.138612755651238,842043.49,0.0,0.0,109.66
2886,2023,62.10.03.026.01,185.84,282.94,3.51,5.73,Кукуруза силос,Рязань,6.38,7.957756368386675,1038835.53,0.0,0.0,361.445
2887,2023,62.10.03.030.00,173.75,59.5,3.83,5.39,Кукуруза силос,Рязань,6.38,9.221846499956737,1830260.295,0.0,0.0,170.52
2888,2023,62.10.03.031.00,149.42,151.23,3.41,5.28,Кукуруза силос,Рязань,6.38,7.122546890424482,3315230.9,125065.99,164.62,373.675
2889,2023,62.10.03.033.00,86.96,147.56,4.61,5.09,Яр.пшеница мягкая,Рязань,3.9,1.7281140981313856,4478079.465,0.0,5.029999999999999,160.1442857142857
2890,2023,62.10.03.034.00,63.0,78.29,4.13,5.07,Кукуруза силос,Рязань,6.38,8.008839754816112,695659.8400000001,0.0,0.0,101.11500000000001
2891,2023,62.10.03.037.00,59.0,74.0,3.7,4.8,Кукуруза силос,Рязань,6.38,8.423847457627117,24448.84,0.0,0.0,17.415
2892,2023,62.10.04.001.00,255.0,146.5,1.7,5.65,Кукуруза зерно,Рязань,5.8,3.9748364368394564,76989.29999999999,0.0,0.0,22.99
2893,2023,62.10.04.003.00,306.0,170.0,2.0,6.0,Кукуруза зерно,Рязань,5.8,7.004261744966443,17663.114999999998,0.0,0.0,10.34
2894,2023,62.10.04.004.01,92.4,182.4,2.2,5.48,Кукуруза корнаж,Рязань,5.49,5.59,0.0,0.0,0.0,17.705
2895,2023,62.10.04.004.02,92.4,182.4,2.2,5.48,Кукуруза корнаж,Рязань,5.49,5.6209982384028185,0.0,0.0,0.0,50.260000000000005
2896,2023,62.10.05.004.00,76.5,127.0,1.68,5.57,Чечевица,Рязань,1.88,0.9356494753953007,1691400.565,0.0,0.0,273.6616666666667
2897,2023,62.10.05.005.00,75.25,135.75,1.3,6.18,Чечевица,Рязань,1.88,1.1982819794584498,67593.62,0.0,83.54,54.3
2898,2023,62.10.05.006.00,72.0,127.5,1.6,5.4,Чечевица,Рязань,1.88,0.76,10485.625,0.0,31.49,20.47
2899,2023,62.10.05.009.00,106.48,120.98,2.57,5.09,Люцерна пр.лет корм,Рязань,3.83,0.6939526820879792,0.0,0.0,0.0,0.0
2900,2023,62.10.05.010.00,73.0,101.0,4.1,5.56,Люцерна пр.лет корм,Рязань,3.83,1.020794103661436,0.0,0.0,0.0,0.0
2901,2023,62.10.05.011.01,101.69,134.04,2.53,5.13,Кукуруза силос,Рязань,6.38,6.183270175438596,17499443.18,136336.125,0.0,682.65
2902,2023,62.10.05.011.03,101.69,134.04,2.53,5.13,Кукуруза зерно,Рязань,5.8,4.677741703213981,0.0,0.0,0.0,0.0
2903,2023,62.17.01.002.00,200.0,334.0,5.6,5.3,Яр.пшеница мягкая,Рязань,3.9,2.94,902141.425,0.0,4.06,68.25666666666666
2904,2023,62.17.01.012.00,101.0,84.0,5.0,5.6,Яр.пшеница мягкая,Рязань,3.9,2.733298773549121,2094524.7149999999,0.0,13.36,107.10166666666667
2905,2023,62.17.01.017.00,135.0,106.0,6.7,4.7,Яр.пшеница мягкая,Рязань,3.9,2.9399999999999995,6463116.475,0.0,10.879999999999999,182.85
2906,2023,62.17.01.018.00,150.0,103.0,6.1,5.2,Яр.пшеница мягкая,Рязань,3.9,2.7046745640889123,491767.93333333335,0.0,6.34,49.24666666666667
2907,2023,62.17.01.019.00,98.0,117.0,6.7,5.2,Яр.пшеница мягкая,Рязань,3.9,2.94,173982.3,0.0,1.17,12.8625
2908,2023,62.17.01.020.01,75.0,69.0,6.3,4.8,Яр.пшеница мягкая,Рязань,3.9,2.94,897192.675,0.0,3.15,52.824999999999996
2909,2023,62.17.01.020.02,75.0,69.0,6.3,4.8,Яр.пшеница мягкая,Рязань,3.9,2.9400000000000004,39319.8,0.0,0.56,9.306666666666667
2910,2023,62.17.01.021.00,137.0,120.0,6.1,5.3,Яр.пшеница мягкая,Рязань,3.9,2.9400000000000004,1431218.75,0.0,8.75,67.83833333333334
2911,2023,62.17.01.025.00,165.0,121.0,6.0,4.7,Яр.пшеница мягкая,Рязань,3.9,2.9399999999999995,616410.395,0.0,5.81,45.12166666666667
2912,2023,62.17.01.026.00,90.0,84.0,5.6,5.4,Яр.пшеница мягкая,Рязань,3.9,2.94,788722.275,0.0,5.86,45.45666666666667
2913,2023,62.17.01.027.00,165.0,215.0,6.5,5.3,Яр.пшеница мягкая,Рязань,3.9,2.9399999999999995,1452344.8399999999,0.0,7.93,63.53666666666666
2914,2023,62.17.01.028.00,119.0,91.0,5.8,4.9,Яр.пшеница мягкая,Рязань,3.9,2.9400000000000004,684217.745,0.0,6.06,46.968333333333334
2915,2023,62.17.07.001.00,48.0,104.8,5.0,4.74,Чечевица,Рязань,1.88,1.53,128148.8,0.0,0.0,1113.9950000000001
2916,2023,62.17.07.002.00,61.5,101.83,5.27,4.95,Чечевица,Рязань,1.88,1.55,1123492.77,0.0,0.0,3402.4550000000004
2917,2023,62.17.07.003.00,51.15,114.56,5.29,4.95,Чечевица,Рязань,1.88,1.66,2798753.37,0.0,0.0,8859.5325
2918,2023,62.17.07.004.00,46.9,118.0,4.2,4.91,Яр.пшеница мягкая,Рязань,4.37,2.64,1200114.445,0.0,10.325,2818.925
2919,2023,62.17.07.005.00,83.07,150.93,4.91,5.02,Яр.пшеница мягкая,Рязань,4.37,2.82,2605287.565,0.0,13.76,4341.2525
2920,2023,62.17.07.006.00,55.0,103.0,4.9,4.88,Чечевица,Рязань,1.88,0.43,170804.87,0.0,0.0,1378.0037499999999
2921,2023,62.17.07.007.00,46.4,97.1,4.76,4.74,Яр.пшеница мягкая,Рязань,4.37,3.5700000000000003,1015058.9050000001,0.0,9.455,37.44
2922,2023,62.17.07.008.00,80.0,135.27,4.65,5.27,Яр.пшеница мягкая,Рязань,4.37,3.26,3240441.5349999997,0.0,7.42,3883.4740000000006
2923,2023,62.17.07.009.00,73.07,178.6,4.99,4.82,Яр.пшеница мягкая,Рязань,4.37,3.26,3560398.42,0.0,15.395,4856.0225
2924,2023,62.17.07.010.00,36.5,104.67,6.0,4.8,Чечевица,Рязань,1.88,1.3900000000000001,324874.69,0.0,0.0,1400.545
2925,2023,62.17.07.011.00,47.25,112.0,5.5,4.78,Яр.пшеница мягкая,Рязань,4.37,3.38,381746.14,0.0,4.82,16.516666666666666
2926,2023,62.17.07.012.00,37.67,85.67,4.93,4.65,Чечевица,Рязань,1.88,0.5,280520.29,0.0,0.0,1509.64625
2927,2023,62.17.07.013.00,57.75,105.25,5.15,5.03,Чечевица,Рязань,1.88,0.67,281940.89,0.0,0.0,1719.357777777778
2928,2023,62.17.07.014.00,45.38,119.0,5.05,4.71,Яр.пшеница мягкая,Рязань,4.37,2.95,1399061.66,0.0,9.43,36.9525
2929,2023,62.17.07.017.00,40.0,92.89,4.97,4.81,Яр.пшеница мягкая,Рязань,4.37,2.73,1149116.7999999998,0.0,9.525,2598.4525
2930,2023,62.17.07.020.00,135.14,152.21,5.34,5.45,Яр.пшеница мягкая,Рязань,4.37,3.12,2739928.17,0.0,13.475,3416.5160000000005
2931,2023,62.17.07.021.00,48.11,178.22,5.7,4.83,Яр.пшеница мягкая,Рязань,4.37,2.74,1205267.335,0.0,9.3,2039.9980000000003
2932,2023,62.17.07.022.00,70.92,146.62,5.75,5.07,Яр.пшеница мягкая,Рязань,4.37,2.74,1775809.145,0.0,12.29,1922.8614285714284
2933,2023,62.17.07.023.00,77.4,128.8,6.12,4.83,Яр.пшеница мягкая,Рязань,4.37,2.79,1255155.0699999998,0.0,10.094999999999999,1586.5142857142857
2934,2023,62.17.07.024.00,70.2,168.2,5.6,5.16,Соя,Рязань,1.71,1.6100000000000003,84697.93,0.0,0.62,62.040000000000006
2935,2023,62.17.07.025.00,43.07,115.64,5.81,4.8,Соя,Рязань,1.71,2.11,2394942.28,0.0,2.12,224.34714285714287
2936,2023,62.17.07.028.00,49.18,109.36,5.19,4.88,Соя,Рязань,1.71,2.17,1297401.3,0.0,0.0,120.56333333333333
2937,2023,62.17.07.029.00,39.2,147.8,5.7,4.88,Соя,Рязань,1.71,1.93,255123.7,0.0,0.0,53.465
2938,2023,62.17.08.002.00,93.0,200.0,6.2,5.0,Чечевица,Рязань,1.9,1.61,625821.3,0.0,0.0,125.96749999999999
2939,2023,62.17.08.003.00,68.0,101.0,6.6,5.0,Чечевица,Рязань,1.9,1.61,1585540.85,0.0,0.0,219.965
2940,2023,62.17.12.016.00,90.0,143.0,6.0,5.2,Чечевица,Рязань,1.9,1.61,169835.33000000002,0.0,0.0,68.81
2941,2023,62.17.12.017.00,150.0,199.0,6.2,5.4,Чечевица,Рязань,1.9,1.6099999999999999,546917.4,0.0,0.0,134.95999999999998
2942,2023,62.17.12.018.00,101.0,171.0,4.6,5.3,Чечевица,Рязань,1.9,1.6073349633251837,18632.85,0.0,0.0,22.5525
2943,2023,62.17.12.019.00,95.0,172.0,6.6,5.0,Чечевица,Рязань,1.9,1.61,583575.2,0.0,0.0,154.5575
2944,2023,62.17.12.030.00,85.0,177.0,6.7,5.0,Чечевица,Рязань,1.9,1.61,32207.19,0.0,0.0,21.779999999999998
2945,2023,62.17.12.036.00,86.0,156.0,6.6,5.1,Чечевица,Рязань,1.9,1.6099999999999999,1419995.2,0.0,0.0,200.87
2946,2023,62.17.12.037.00,70.0,166.0,6.6,4.8,Чечевица,Рязань,1.9,1.61,826941.91,0.0,0.0,175.552
2947,2023,62.17.12.043.00,65.0,253.0,6.7,4.9,Чечевица,Рязань,1.9,1.427057956220937,505308.56,0.0,0.0,142.6
2948,2023,62.17.12.046.00,22.0,219.0,5.8,5.0,Чечевица,Рязань,1.9,1.61,4666698.2,0.0,0.0,474.55749999999995
2949,2023,62.17.12.049.00,24.0,189.0,8.0,5.0,Оз.пшеница мягкая,Рязань,4.9,2.45,367577.6,0.0,10.26,42.36333333333334
2950,2023,62.17.12.050.04,90.0,291.0,7.2,5.1,Оз.пшеница мягкая,Рязань,4.9,2.4473951048951053,8506.78,0.0,2.24,5.652857142857143
2951,2023,62.17.13.019.00,182.0,160.0,6.0,5.2,Яр.пшеница мягкая,Рязань,3.9,2.9397693266832916,11629729.799999999,0.0,27.119999999999997,217.21
2952,2023,62.17.13.040.00,101.0,133.0,6.6,5.1,Яр.пшеница мягкая,Рязань,3.9,2.9427061700677544,7196743.76,0.0,140.8,178.28166666666667
2953,2023,62.17.13.047.00,100.0,185.0,6.1,5.0,Чечевица,Рязань,1.9,0.7450048283732772,1280969.05,0.0,0.0,154.572
2954,2023,62.17.13.048.00,97.0,116.0,5.2,5.1,Яр.пшеница мягкая,Рязань,3.9,2.94,927524.4949999999,0.0,6.38,63.35
2955,2023,62.17.13.049.00,92.0,168.0,7.4,5.1,Яр.пшеница мягкая,Рязань,3.9,2.94,187274.115,0.0,2.61,23.0
2956,2023,62.17.13.060.01,150.0,245.0,6.9,4.8,Оз.пшеница мягкая,Рязань,4.9,2.45,2549101.795,0.0,39.68,163.78666666666666
2957,2023,62.17.13.060.02,150.0,245.0,6.9,4.8,Оз.пшеница мягкая,Рязань,4.9,2.4222790891999164,2100036.66,0.0,56.0,141.89000000000001
2958,2023,62.17.13.060.03,150.0,245.0,6.9,4.8,Оз.пшеница мягкая,Рязань,4.9,2.45,1509295.08,0.0,0.0,210.2225
2959,2023,62.17.13.062.00,205.0,380.0,6.7,4.9,Оз.пшеница мягкая,Рязань,4.9,2.45,0.0,0.0,39.88,101.02857142857144
2960,2023,62.17.14.001.00,55.0,122.0,5.0,5.5,Кукуруза зерно,Рязань,5.9,2.74,3369384.29,0.0,0.0,185.42666666666665
2961,2023,62.17.14.002.00,30.0,146.0,6.5,4.5,Одн.тр.овёс корм,Рязань,3.3,4.56,1690910.21,0.0,3.03,44.548
2962,2023,62.17.14.003.00,64.0,158.0,5.8,5.2,Кукуруза корнаж,Рязань,5.9,4.91,151981.425,0.0,1.65,55.739999999999995
2963,2023,62.17.14.004.00,51.0,317.0,6.5,4.4,Одн.тр.овёс корм,Рязань,3.3,0.0,2543565.2,0.0,3.86,53.45
2964,2023,62.17.14.005.02,100.0,193.0,3.3,4.9,Кукуруза зерно,Рязань,5.9,0.94,0.0,0.0,0.0,0.0
2965,2023,62.17.14.006.00,99.0,277.0,4.8,5.1,Подсолнечник,Рязань,2.5,1.89,2948559.655,0.0,10.91,197.79500000000002
2966,2023,62.17.14.007.00,134.0,393.0,5.9,5.4,Подсолнечник,Рязань,2.5,2.18,15330101.86,0.0,16.12,12451.8825
2967,2023,62.17.14.008.01,46.0,256.0,3.5,5.3,Овёс,Рязань,3.6,0.65,2862615.29,0.0,5.47,30.627499999999998
2968,2023,62.17.14.008.02,46.0,256.0,3.5,5.3,Овёс,Рязань,3.6,0.44,214419.19,0.0,1.08,6.140000000000001
2969,2023,62.17.14.009.00,148.0,306.0,4.9,4.9,Подсолнечник,Рязань,2.5,2.25,14722.665,0.0,1.395,12.996666666666668
2970,2023,62.17.14.011.00,55.0,175.0,6.2,4.7,Яр.ячмень,Рязань,3.6,2.802543859649123,1378318.5,0.0,3.34,81.3190909090909
2971,2023,62.17.14.012.00,100.0,170.0,5.8,5.0,Кукуруза корнаж,Рязань,5.9,4.97,2218498.6550000003,0.0,0.0,179.765
2972,2023,62.17.14.013.00,89.0,137.0,5.8,5.1,Одн.тр.овёс корм,Рязань,3.3,0.0,3037132.8,0.0,6.084999999999999,134.66250000000002
2973,2023,62.17.14.014.00,88.0,325.0,5.5,4.8,Яр.пшеница мягкая,Рязань,3.9,0.75,5873884.949999999,0.0,6.77,164.66125
2974,2023,62.17.14.015.00,99.0,291.0,5.1,4.7,Яр.пшеница мягкая,Рязань,3.9,0.58,6144155.575,0.0,6.21,151.65625
2975,2023,62.17.14.016.00,126.0,189.0,5.2,4.6,Подсолнечник,Рязань,2.5,0.642538171366984,7741886.105,0.0,15.48,255.834
2976,2023,62.17.14.017.00,69.0,184.0,5.5,4.6,Одн.тр.овёс корм,Рязань,3.3,0.0,28166982.87,0.0,17.3,133.76
2977,2023,62.17.14.018.00,51.0,153.0,5.2,4.6,Яр.пшеница мягкая,Рязань,3.9,0.44,6853111.095000001,0.0,6.71,163.09375
2978,2023,62.17.14.019.00,98.0,121.0,5.6,4.8,Подсолнечник,Рязань,2.5,1.2376952879074046,2204988.945,0.0,8.26,137.408
2979,2023,62.17.14.020.00,75.0,106.0,6.1,4.8,Одн.тр.овёс корм,Рязань,3.3,0.0,432222.65,0.0,2.295,50.4975
2980,2023,62.17.14.021.00,67.0,138.0,5.9,4.8,Яр.пшеница мягкая,Рязань,3.9,0.56,804918.4650000001,0.0,2.74,79.90833333333333
2981,2023,62.17.14.022.00,181.0,511.0,6.1,4.9,Подсолнечник,Рязань,2.5,0.3968424615384616,1112730.48,0.0,8.46,102.564
2982,2023,62.17.14.023.00,84.0,216.0,5.4,6.9,Подсолнечник,Рязань,2.5,0.5210058027079304,55669.52,0.0,1.13,19.1175
2983,2023,62.17.14.024.00,75.0,226.0,5.3,4.6,Подсолнечник,Рязань,2.5,0.6842054099746406,1309115.93,0.0,13.705,127.1975
2984,2023,62.17.14.025.00,38.0,201.0,6.1,3.9,Подсолнечник,Рязань,2.5,0.6390887222300835,163371.33,0.0,4.609999999999999,43.785
2985,2023,62.17.14.026.00,77.0,108.0,5.7,4.9,Яр.пшеница мягкая,Рязань,3.9,1.1,743025.4650000001,0.0,2.64,62.035714285714285
2986,2023,62.17.14.027.00,51.0,171.0,4.4,4.6,Подсолнечник,Рязань,2.5,0.6830363128491619,476580.91500000004,0.0,7.88,76.995
2987,2023,62.17.14.028.00,66.0,171.0,5.0,5.0,Подсолнечник,Рязань,2.5,0.7,1562150.77,0.0,7.12,115.146
2988,2023,62.17.14.029.00,150.0,271.0,5.8,4.7,Подсолнечник,Рязань,2.5,0.95,42856.485,0.0,1.66,24.9925
2989,2023,62.17.14.030.00,79.0,130.0,5.5,4.9,Подсолнечник,Рязань,2.5,0.47806412111766666,15919540.47,0.0,22.75,369.4
2990,2023,62.17.14.031.00,83.0,211.0,5.5,4.9,Подсолнечник,Рязань,2.5,0.18,3846814.45,0.0,11.18,180.24200000000002
2991,2023,62.17.14.032.00,144.0,190.0,6.1,5.2,Подсолнечник,Рязань,2.5,0.35825068514400954,14174165.2,0.0,21.46,327.3075
2992,2023,62.17.14.033.00,131.0,303.0,5.3,4.8,Подсолнечник,Рязань,2.5,1.11,2838370.195,0.0,13.52,205.44
2993,2023,62.17.14.035.00,74.0,148.0,6.4,4.7,Яр.пшеница мягкая,Рязань,3.9,1.18,1837021.46,0.0,3.51,85.71375
2994,2023,62.17.14.036.00,203.0,363.0,5.2,4.8,Яр.пшеница мягкая,Рязань,3.9,0.81,1483795.4049999998,0.0,3.15,76.77125000000001
2995,2023,62.17.14.037.03,42.0,115.0,4.0,5.0,Кукуруза зерно,Рязань,5.9,3.21,0.0,0.0,0.0,0.0
2996,2023,62.18.02.001.01,54.71,112.4,2.61,4.83,Гречиха,Рязань,1.0,1.2599221789883268,2230280.0,0.0,0.0,342.12
2997,2023,62.18.02.001.03,54.71,112.4,2.61,4.83,Кукуруза корнаж,Рязань,5.49,3.9018329306178807,147641.0,0.0,37.66,16.955
2998,2023,62.18.02.002.00,151.7,145.1,1.9,5.28,Кукуруза корнаж,Рязань,5.49,4.509627275665195,1456758.565,0.0,120.68,60.35
2999,2023,62.18.02.003.01,66.4,116.8,3.85,5.11,Кукуруза корнаж,Рязань,5.49,4.659872423945044,203763.81,0.0,52.99,23.84
3000,2023,62.18.02.004.01,56.09,114.55,2.46,5.16,Кукуруза корнаж,Рязань,5.49,4.789906542056075,0.0,0.0,0.0,157.88
3001,2023,62.18.02.005.00,164.67,111.0,2.1,5.23,Гречиха,Рязань,1.0,1.88,0.0,0.0,0.0,58.47
3002,2023,62.18.02.006.00,157.5,91.75,4.55,5.1,Люцерна пр.лет корм,Рязань,3.83,0.0,0.0,0.0,0.0,0.0
3003,2023,62.18.02.007.00,228.67,232.83,5.05,5.23,Люцерна пр.лет корм,Рязань,3.83,1.045,0.0,0.0,0.0,0.0
3004,2023,62.18.02.008.01,124.33,123.83,4.73,5.31,Люцерна пр.лет корм,Рязань,3.83,0.3802744444444444,0.0,0.0,0.0,0.0
3005,2023,62.18.02.008.02,124.33,123.83,4.73,5.31,Люцерна пр.лет корм,Рязань,3.83,0.9335683076026798,0.0,0.0,0.0,0.0
3006,2023,62.18.02.009.01,77.17,80.69,5.29,5.48,Подсолнечник,Рязань,2.46,2.68,4680.0,23.4,0.39,6.396666666666667
3007,2023,62.18.02.009.03,77.17,80.69,5.29,5.48,Подсолнечник,Рязань,2.46,1.3805,418470.0,4807.4,5.59,91.67666666666666
3008,2023,62.18.02.010.00,66.56,109.17,2.46,5.03,Подсолнечник,Рязань,2.46,2.393738447064032,2176983.1399999997,21222.94,11.74,192.61666666666667
3009,2023,62.18.02.011.01,201.33,86.47,4.61,5.77,Подсолнечник,Рязань,2.46,1.8734482758620687,2733250.0,3656.25,5.2,97.40714285714286
3010,2023,62.18.02.012.00,144.48,224.92,5.21,5.04,Кукуруза зерно,Рязань,5.8,4.48668596612513,5883111.185,0.0,0.0,269.51
3011,2023,62.18.02.013.00,109.7,92.9,7.16,5.57,Кукуруза зерно,Рязань,5.8,3.035223687054247,1288044.6400000001,0.0,63.16,126.32000000000001
3012,2023,62.18.02.014.00,56.5,92.5,6.2,5.25,Подсолнечник,Рязань,2.46,1.8195138888888889,155271.17,776.36,2.25,36.84166666666667
3013,2023,62.18.02.016.00,83.22,87.89,5.5,5.94,Люцерна 1 г.ж.корм,Рязань,1.28,0.0,0.0,0.0,0.0,83.355
3014,2023,62.18.02.017.01,184.88,99.88,5.89,5.5,Подсолнечник,Рязань,2.46,2.0410450906026125,568997.79,3294.67,4.63,92.546
3015,2023,62.18.02.018.00,183.83,111.33,5.2,6.1,Подсолнечник,Рязань,2.46,1.9358784491791825,364793.99,0.0,3.72,65.08999999999999
3016,2023,62.18.04.001.01,89.6,236.8,3.0,4.92,Яр.ячмень,Рязань,3.9,1.1162628804217587,350339.38,0.0,2.7133333333333334,23.184285714285714
3017,2023,62.18.04.001.02,89.6,236.8,3.0,4.92,Яр.ячмень,Рязань,3.9,1.1117647058823528,52816.21000000001,0.0,1.07,9.291428571428572
3018,2023,62.18.04.002.01,91.99,133.84,1.89,5.41,Яр.ячмень,Рязань,3.9,1.1841879952636851,715157.9149999999,0.0,5.5325,45.676
3019,2023,62.18.04.002.02,91.99,133.84,1.89,5.41,Яр.ячмень,Рязань,3.9,1.0278321428571429,672743.8300000001,0.0,3.856666666666667,41.65875
3020,2023,62.18.04.003.00,138.4,140.7,3.48,5.31,Яр.ячмень,Рязань,3.9,1.1725334224598931,664799.225,0.0,5.2775,39.92
3021,2023,62.18.04.004.00,42.2,64.2,3.1,4.78,Люцерна пр.лет корм,Рязань,3.83,0.7852167399121055,0.0,0.0,0.0,0.0
3022,2023,62.18.04.005.00,74.6,66.4,4.4,5.12,Люцерна пр.лет корм,Рязань,3.83,1.779455774247095,0.0,0.0,0.0,0.0
3023,2023,62.18.04.007.00,84.83,154.67,3.53,5.07,Яр.ячмень,Рязань,3.9,0.8891244048851168,235270.68,0.0,2.1950000000000003,27.401999999999997
3024,2023,62.18.04.009.01,122.14,205.69,2.83,4.85,Яр.ячмень,Рязань,3.9,1.1960564225690273,381750.27,0.0,3.36,20.796
3025,2023,62.18.04.010.00,62.47,81.6,4.32,5.28,Люцерна пр.лет корм,Рязань,3.83,0.8078892637290023,0.0,0.0,0.0,0.0
3026,2023,62.18.04.011.00,161.18,277.06,4.11,5.18,Яр.ячмень,Рязань,3.9,1.86704,1911612.695,0.0,11.28,69.902
3027,2023,62.18.04.012.00,111.0,92.25,4.3,4.83,Люцерна пр.лет корм,Рязань,3.83,0.65,0.0,0.0,0.0,0.0
3028,2023,62.18.04.013.02,135.04,159.74,5.04,5.06,Яр.пшеница мягкая,Рязань,3.9,1.5306524225835443,2743751.945,0.0,52.30499999999999,135.43166666666667
3029,2023,62.18.04.014.00,135.0,163.5,5.4,5.15,Яр.пшеница мягкая,Рязань,3.9,1.6230751498386353,69330.315,0.0,8.46,11.979999999999999
3030,2023,62.18.04.015.00,278.0,240.5,5.2,5.7,Яр.пшеница мягкая,Рязань,3.9,1.435,41808.26,0.0,6.25,8.860000000000001
3031,2023,62.18.04.016.00,64.63,89.19,4.76,5.04,Люцерна пр.лет корм,Рязань,3.83,0.904985078500065,0.0,0.0,0.0,0.0
3032,2023,62.18.04.017.00,77.5,104.13,4.33,5.26,Люцерна пр.лет корм,Рязань,3.83,1.8562369337979094,0.0,0.0,0.0,0.0
3033,2023,62.18.04.018.00,102.0,120.0,4.9,6.16,Гречиха,Рязань,1.0,0.9499999999999998,21970.0,0.0,0.0,139.615
